,brand,sku,listingPartNum,match,asin,salesRankId,salesRank,boxV,cost,isBBW,marketPrice,fees,netProfit,margin
192,Master Lock,1495DAT,1495DAT,True,B000COVH3S,automotive_display_on_website,1042992,12.0 inches,3.08,True,17.17,6.66,7.43,43.27
193,Master Lock,1500D,1500D,True,B08CV7Q8GP,home_improvement_display_on_website,923238,336.0 inches,4.89,True,28.28,12.13,11.26,39.82
194,Master Lock,1500DAT,1479DAT,False,B0008G1PLE,automotive_display_on_website,543408,44.05 inches,4.89,True,20.96,8.57,7.5,35.78
195,Master Lock,1500DCHPT,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,78944,,4.89,False,no offers,no offers,no offers,no offers
196,Master Lock,1500DCLP,4901DLH,False,B082TG3B32,home_improvement_display_on_website,458710,41.26 inches,4.89,True,208.09,37.37,165.83,79.69
197,Master Lock,1500iDBLK,1500iDBLK,True,B0845Q2SBV,home_improvement_display_on_website,23092,32.08 inches,8.63,True,36.7,10.89,17.18,46.81
198,Master Lock,1500iDBLU,1500iDBLU,True,B084CYV1HW,home_improvement_display_on_website,23092,28.59 inches,8.63,True,34.25,10.52,15.1,44.09
199,Master Lock,1500iDCHPT,413666-2,False,B08C2ZMXM5,home_improvement_display_on_website,647432,48.19 inches,8.63,True,19.36,8.440000000000001,2.29,11.83
200,Master Lock,1500KA,1500KA,True,B000WSKLHW,home_improvement_display_on_website,1513794,7.8 inches,5.44,False,16.29,7.82,3.03,18.6
201,Master Lock,1500KALF,MLS3KALF,False,B000H5O56I,home_improvement_display_on_website,106457,11.57 inches,6.3,True,15.6,7.88,1.42,9.1
202,Master Lock,1500KALH,M5XTLFCCSEN,False,B00STZY3EW,home_improvement_display_on_website,41202,48.32 inches,6.89,True,23.03,10.44,5.7,24.75
203,Master Lock,1500LF,4901DLH,False,B082TG3B32,home_improvement_display_on_website,458710,41.26 inches,5.75,True,208.09,37.37,164.97,79.28
204,Master Lock,1500LH,,Not Listed,B00S1US580,home_improvement_display_on_website,1913793,,6.34,True,18.34,no offers,no offers,no offers
205,Master Lock,1500T,1500T,True,B00004SQLJ,home_improvement_display_on_website,10667,39.66 inches,8.96,True,14.53,8.879999999999999,-3.31,-22.78
206,Master Lock,1502BLU,312DLH,False,B0009V1WK2,home_improvement_display_on_website,24259,22.27 inches,5.36,True,17.35,8.14,3.85,22.19
207,Master Lock,1502GLD,875D,False,B07PJLCZTQ,home_improvement_display_on_website,66273,21.52 inches,5.36,True,22.48,8.91,8.21,36.52
208,Master Lock,1502GRN,875D,False,B07PJLCZTQ,home_improvement_display_on_website,66273,21.52 inches,5.36,True,22.48,8.91,8.21,36.52
209,Master Lock,1502KA,875D,False,B07PJLCZTQ,home_improvement_display_on_website,66273,21.52 inches,5.24,True,22.48,8.91,8.33,37.06
210,Master Lock,1502KALH,875D,False,B07PJLCZTQ,home_improvement_display_on_website,66273,21.52 inches,6.69,True,22.48,8.91,6.88,30.6
211,Master Lock,1502KARED,875D,False,B07PJLCZTQ,home_improvement_display_on_website,66273,21.52 inches,5.36,True,22.48,8.91,8.21,36.52
212,Master Lock,1502LF,1502LF,True,B08D6SVSX3,No Rank,No Rank,,6.1,True,624.0,no offers,no offers,no offers
213,Master Lock,1502LH,M5XTLHCCSEN,False,B0042U4M8K,home_improvement_display_on_website,142995,63.54 inches,6.69,True,29.99,11.49,11.81,39.38
214,Master Lock,1502PRP,875D,False,B07PJLCZTQ,home_improvement_display_on_website,66273,21.52 inches,5.36,True,22.48,8.91,8.21,36.52
215,Master Lock,1502RED,1502RED,True,B002LSJOCY,No Rank,No Rank,,5.36,True,572.0,no offers,no offers,no offers
216,Master Lock,1502TIS,875D,False,B07PJLCZTQ,home_improvement_display_on_website,66273,21.52 inches,5.72,True,22.48,8.91,7.85,34.92
217,Master Lock,1504-0620,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,544464,18.75 inches,78.63,True,18.65,8.18,-68.16,-365.47
218,Master Lock,1504D,1504D,True,B00004Y8DB,home_improvement_display_on_website,7608,22.14 inches,4.89,True,10.5,6.96,-1.35,-12.86
219,Master Lock,1505D,1505D,True,B000BDB550,home_improvement_display_on_website,7608,21.85 inches,4.89,True,6.0,5.21,-4.1,-68.33
220,Master Lock,1506D,1506D,True,B00004Y8D9,home_improvement_display_on_website,7608,16.31 inches,4.89,True,10.87,7.01,-1.03,-9.48
221,Master Lock,150D,150D,True,B00004SQL8,home_improvement_display_on_website,100160,10.91 inches,7.22,True,9.61,5.07,-2.68,-27.89
222,Master Lock,151D,646D,False,B000FKEZ3S,home_improvement_display_on_website,7848,9.31 inches,7.15,True,7.34,5.19,-5.0,-68.12
223,Master Lock,1523D,1523D,True,B0009V1WMU,home_improvement_display_on_website,2369,21.46 inches,7.09,True,5.34,5.11,-6.86,-128.46
224,Master Lock,1525BLU,1525BLU,True,B07SGD6GLQ,No Rank,No Rank,,5.53,True,294.8,no offers,no offers,no offers
225,Master Lock,1525BLUIMPC,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,78944,,6.2,False,no offers,no offers,no offers,no offers
226,Master Lock,1525BLULZ1,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,159249,16.71 inches,6.04,True,36.54,12.18,18.32,50.14
227,Master Lock,1525EZRC,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,159249,16.71 inches,5.99,True,36.54,12.18,18.37,50.27
228,Master Lock,1525EZRCBLU,,,,,,,6.11,True,,,,
229,Master Lock,1525GLD,1525GLD,True,B004QUDZ6G,No Rank,No Rank,,5.53,True,294.8,no offers,no offers,no offers
230,Master Lock,1525GLDLZ1,M1XDLFHC,False,B076CMXXCP,No Rank,No Rank,1000 inches,6.04,True,24.97,19.26,-0.33,-1.32
231,Master Lock,1525GRN,1525GRN,True,B004QUAF32,No Rank,No Rank,,5.53,False,no offers,no offers,no offers,no offers
232,Master Lock,1525GRNLZ1,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,159249,16.71 inches,6.04,True,36.54,12.18,18.32,50.14
233,Master Lock,1525GRY,1525GRY,True,B004QU8FPW,No Rank,No Rank,,5.53,True,294.8,no offers,no offers,no offers
234,Master Lock,1525GRYLZ1,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,159249,16.71 inches,6.04,True,36.54,12.18,18.32,50.14
235,Master Lock,1525IMPC,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,35804,31.5 inches,6.08,True,24.22,11.23,6.91,28.53
236,Master Lock,1525KA,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,159249,16.71 inches,5.41,True,36.54,12.18,18.95,51.86
237,Master Lock,1525KABLU,A1305KABRN 27676,False,B086SYDS52,No Rank,No Rank,,5.53,True,29.59,no offers,no offers,no offers
238,Master Lock,1525KAGLD,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,159249,16.71 inches,5.53,True,36.54,12.18,18.83,51.53
239,Master Lock,1525KALF,1KALF-2126,False,B07BG9S13G,home_improvement_display_on_website,479629,14.07 inches,6.27,True,132.63,25.43,100.93,76.1
240,Master Lock,1525KALH,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,35804,31.5 inches,6.86,True,24.22,11.23,6.13,25.31
241,Master Lock,1525LF,1525LF,True,B007R7YE56,No Rank,No Rank,99.09 inches,6.27,False,18.38,10.65,1.46,7.94
242,Master Lock,1525LFRED,,Not Listed,B07FR9Z52N,home_improvement_display_on_website,850169,,6.39,True,84.52,no offers,no offers,no offers
243,Master Lock,1525LH,1525LH,True,B08D6T52ZD,No Rank,No Rank,,6.86,True,350.9,no offers,no offers,no offers
244,Master Lock,1525LZ1,M1XKADCCSEN,False,B000WEPG2Q,home_improvement_display_on_website,35804,32.4 inches,5.92,True,7.0,5.52,-4.44,-63.43
245,Master Lock,1525ORJ,1525ORJ,True,B004QUE0ME,No Rank,No Rank,,5.53,True,294.8,no offers,no offers,no offers
246,Master Lock,1525ORJLZ1,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,159249,16.71 inches,6.04,True,36.54,12.18,18.32,50.14
247,Master Lock,1525PRP,M5XTLFCCSEN,False,B00STZY3EW,home_improvement_display_on_website,41202,48.32 inches,5.53,True,23.03,10.44,7.06,30.66
248,Master Lock,1525PRPLZ1,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,159249,16.71 inches,6.04,True,36.54,12.18,18.32,50.14
249,Master Lock,1525RED,M5XTLFCCSEN,False,B00STZY3EW,home_improvement_display_on_website,41202,48.32 inches,5.53,True,23.03,10.44,7.06,30.66
250,Master Lock,1525REDLZ1,M1XKADCCSEN,False,B000WEPG2Q,home_improvement_display_on_website,35804,32.4 inches,6.04,True,7.0,5.52,-4.56,-65.14
251,Master Lock,1525STK,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,35804,31.5 inches,5.41,True,24.22,11.23,7.58,31.3
252,Master Lock,1525TIS,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,35804,31.5 inches,5.89,True,24.22,11.23,7.1,29.31
253,Master Lock,1526D,1526D,True,B0039XQUGI,home_improvement_display_on_website,83179,21.24 inches,4.89,True,10.59,6.97,-1.27,-11.99
254,Master Lock,1530DCM,1530DCM,True,B00005JSBK,home_improvement_display_on_website,795,23.21 inches,4.89,True,5.44,5.13,-4.58,-84.19
255,Master Lock,1530DCMCLP,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,78944,,4.89,False,no offers,no offers,no offers,no offers
256,Master Lock,1530DPNK,1530DPNK,True,B0029Z9T7O,home_improvement_display_on_website,80134,29.63 inches,4.89,True,14.36,7.53,1.94,13.51
257,Master Lock,1530DWDCHPT,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,78944,,4.89,False,no offers,no offers,no offers,no offers
258,Master Lock,1530T,1530T,True,B000BD8IK0,home_improvement_display_on_website,795,42.28 inches,8.96,True,7.11,5.54,-7.39,-103.94
259,Master Lock,1530TCLP,575DPF,False,B000EUJHKA,home_improvement_display_on_website,334953,14.12 inches,8.91,True,14.53,7.72,-2.1,-14.45
260,Master Lock,1533T,3D,False,B00004SQKO,home_improvement_display_on_website,5673,17.57 inches,5.68,True,9.18,5.69,-2.19,-23.86
261,Master Lock,1533TRI,1533TRI,True,B09WJWVFBV,home_improvement_display_on_website,38228,,9.65,False,no offers,no offers,no offers,no offers
262,Master Lock,1534D,1534D,True,B000ONVJ2G,home_improvement_display_on_website,5928,24.01 inches,7.76,True,13.89,7.46,-1.33,-9.58
263,Master Lock,1534DBLK,1534DBLK,True,B0CDQJTMCY,home_improvement_display_on_website,5928,,7.76,False,no offers,no offers,no offers,no offers
264,Master Lock,1534DBLU,1KALF-2126,False,B07BG9S13G,home_improvement_display_on_website,479629,14.07 inches,7.76,True,132.63,25.43,99.44,74.98
265,Master Lock,1535D,1535D,True,B00OBWZQFC,home_improvement_display_on_website,8419,30.95 inches,6.71,True,10.48,6.95,-3.18,-30.34
266,Master Lock,1535DWD,1535DWD,True,B071FQVFLB,No Rank,No Rank,249.04 inches,6.71,True,49.1,14.36,28.03,57.09
267,Master Lock,1547DCM,1547DCM,True,B00004SQLR,fashion_display_on_website,2028813,6.19 inches,4.4,True,17.98,7.3,6.28,34.93
268,Master Lock,1548DCM,1548DCM,True,B0009V1WN4,fashion_display_on_website,261528,14.71 inches,4.83,True,7.58,5.23,-2.48,-32.72
269,Master Lock,1550DAST,1550DAST,True,B006X8AJEA,fashion_display_on_website,2592569,16.44 inches,2.84,True,9.4,4.859999999999999,1.7,18.09
270,Master Lock,1561DAST,1561DAST,True,B00366KGLI,home_improvement_display_on_website,10870,23.66 inches,4.89,True,11.48,7.1,-0.51,-4.44
271,Master Lock,1561DLTBLU,1561DLTBLU,True,B0039XQUMM,home_improvement_display_on_website,10870,22.91 inches,4.89,True,7.57,5.45,-2.77,-36.59
272,Master Lock,1588D,1588D,True,B0751JNH2Y,home_improvement_display_on_website,7608,23.58 inches,7.33,True,7.99,5.51,-4.85,-60.7
273,Master Lock,1588DHC,575DPF,False,B000EUJHKA,home_improvement_display_on_website,334953,14.12 inches,7.33,True,14.53,7.72,-0.52,-3.58
274,Master Lock,1588T,1588T,True,B0751K2DGZ,home_improvement_display_on_website,759052,56.81 inches,13.44,True,23.06,9.51,0.11,0.48
275,Master Lock,15SSKADLJHC,15SSKADLJHC,True,B06ZZS5MSM,home_improvement_display_on_website,689755,124.88 inches,33.82,True,51.17,14.67,2.68,5.24
276,Master Lock,15SSTLJHC,15SSTLJHC,True,B06ZZ743Q6,home_improvement_display_on_website,689755,85.32 inches,62.0,True,67.08,18.89,-13.81,-20.59
277,Master Lock,1630KA,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,78944,,10.69,False,no offers,no offers,no offers,no offers
278,Master Lock,1630MD,M15XKADLFCCSEN,False,B000WEMGRO,home_improvement_display_on_website,200648,4.41 inches,11.29,True,17.98,9.4,-2.71,-15.07
279,Master Lock,1630MDBLU,M15XKADLFCCSEN,False,B000WEMGRO,home_improvement_display_on_website,200648,4.41 inches,11.29,True,17.98,9.4,-2.71,-15.07
280,Master Lock,1630MDGRN,M15XKADLFCCSEN,False,B000WEMGRO,home_improvement_display_on_website,200648,4.41 inches,11.29,True,17.98,9.4,-2.71,-15.07
281,Master Lock,1630MDPRP,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,159249,16.71 inches,11.29,True,36.54,12.18,13.07,35.77
282,Master Lock,1630MDRED,M15XKADLFCCSEN,False,B000WEMGRO,home_improvement_display_on_website,200648,4.41 inches,11.29,True,17.98,9.4,-2.71,-15.07
283,Master Lock,1630STK,M15XKADLFCCSEN,False,B000WEMGRO,home_improvement_display_on_website,200648,4.41 inches,10.69,True,17.98,9.4,-2.11,-11.74
284,Master Lock,1631MD,,Not Listed,B072L22CQ6,home_improvement_display_on_website,94683,,11.29,True,40.02,12.05,16.68,41.68
285,Master Lock,1652KA,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,78944,,11.9,False,no offers,no offers,no offers,no offers
286,Master Lock,1652MD,1652MD,True,B004QU6TSM,No Rank,No Rank,,12.51,True,1333.0,no offers,no offers,no offers
287,Master Lock,1652MDBLU,M15XKADLFCCSEN,False,B000WEMGRO,home_improvement_display_on_website,200648,4.41 inches,12.51,True,17.98,9.4,-3.93,-21.86
288,Master Lock,1652STK,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,78944,,11.9,False,no offers,no offers,no offers,no offers
289,Master Lock,1653MD,575DPF,False,B000EUJHKA,home_improvement_display_on_website,334953,14.12 inches,12.51,True,14.53,7.72,-5.7,-39.23
290,Master Lock,1654-0320,,Not Listed,B072L22CQ6,home_improvement_display_on_website,94683,,3.19,True,40.02,12.05,24.78,61.92
291,Master Lock,1654HAF,,Not Listed,B072L22CQ6,home_improvement_display_on_website,94683,,11.9,True,40.02,12.05,16.07,40.15
292,Master Lock,1654KA,3KA-0356,False,B00488ZR0I,home_improvement_display_on_website,265129,75.72 inches,11.9,True,65.96,17.78,36.28,55.0
293,Master Lock,1654MD,1654MD,True,B004QU6UVI,No Rank,No Rank,,12.51,True,1333.0,no offers,no offers,no offers
294,Master Lock,1654MDBLU,M15XKADLFCCSEN,False,B000WEMGRO,home_improvement_display_on_website,200648,4.41 inches,12.51,True,17.98,9.4,-3.93,-21.86
295,Master Lock,1654MDGRN,1654MDGRN,True,B07SHGD7PW,No Rank,No Rank,,12.51,True,1333.0,no offers,no offers,no offers
296,Master Lock,1654MDRED,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,78944,,12.51,False,no offers,no offers,no offers,no offers
297,Master Lock,1655MD,M5XKADCCSEN,False,B000WEKMNO,home_improvement_display_on_website,82448,28.83 inches,12.51,True,15.39,8.36,-5.48,-35.61
298,Master Lock,1669DAT,1479DAT,False,B0008G1PLE,automotive_display_on_website,543408,44.05 inches,21.3,True,20.96,8.57,-8.91,-42.51
299,Master Lock,1670MDRED,M15XKADLFCCSEN,False,B000WEMGRO,home_improvement_display_on_website,200648,4.41 inches,12.97,True,17.98,9.4,-4.39,-24.42
300,Master Lock,1670STK,1670STK,True,B07SJFZXN8,No Rank,No Rank,,12.36,True,824.0,no offers,no offers,no offers
301,Master Lock,1690MDPRP,1175LH,False,B004JV46S8,home_improvement_display_on_website,598924,16.5 inches,14.57,True,35.66,11.4,9.69,27.17
302,Master Lock,1710-0390,3D,False,B00004SQKO,home_improvement_display_on_website,5673,17.57 inches,5.21,True,9.18,5.69,-1.72,-18.74
303,Master Lock,1710-43959,1710-43959,True,B07SJFR9QM,No Rank,No Rank,,0.69,True,294.0,no offers,no offers,no offers
304,Master Lock,1710KA,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,159249,16.71 inches,7.75,True,36.54,12.18,16.61,45.46
305,Master Lock,1710KAMKW81KM,Master Lock 5400D,False,B00PAPDKIO,home_improvement_display_on_website,472960,32.88 inches,10.76,True,29.48,11.12,7.6,25.78
306,Master Lock,1710MKW81KM,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,159249,16.71 inches,10.57,True,36.54,12.18,13.79,37.74
307,Master Lock,1710MKW81KMADA,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,159249,16.71 inches,11.17,True,36.54,12.18,13.19,36.1
308,Master Lock,1710MKW81KMRMVK,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,159249,16.71 inches,10.57,True,36.54,12.18,13.79,37.74
309,Master Lock,1714KA,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,78944,,7.75,False,no offers,no offers,no offers,no offers
310,Master Lock,1714KAMKW81KM,1175DLH,False,B0050BS01A,home_improvement_display_on_website,298369,24.58 inches,10.76,True,32.43,10.91,10.76,33.18
311,Master Lock,1714MKW81KM,1175DLH,False,B0050BS01A,home_improvement_display_on_website,298369,24.58 inches,10.57,True,32.43,10.91,10.95,33.77
312,Master Lock,1714MKW81KMADA,M5XTLFCCSEN,False,B00STZY3EW,home_improvement_display_on_website,41202,48.32 inches,11.17,True,23.03,10.44,1.42,6.17
313,Master Lock,174SSDHC,M175LFEC2,False,B0BJ135VH1,home_improvement_display_on_website,2406,91.75 inches,21.47,True,30.39,11.55,-2.63,-8.65
314,Master Lock,175D,175D,True,B007SV7T6M,home_improvement_display_on_website,85127,155.0 inches,12.23,True,53.79,15.67,25.89,48.13
315,Master Lock,175DCOM,175D,False,B007SV7T6M,home_improvement_display_on_website,85127,155.0 inches,12.23,True,53.79,15.67,25.89,48.13
316,Master Lock,175DHC,646D,False,B000FKEZ3S,home_improvement_display_on_website,7848,9.31 inches,12.23,True,7.34,5.19,-10.08,-137.33
317,Master Lock,175DLH,175DLH,True,B00004Y8D6,home_improvement_display_on_website,6906,22.34 inches,13.86,True,18.71,8.35,-3.5,-18.71
318,Master Lock,175DLHWD,175DLHWD,True,B004FN1KWK,home_improvement_display_on_website,6906,17.3 inches,13.86,True,22.99,8.99,0.14,0.61
319,Master Lock,175DWD,175DWD,True,B004FN1KW0,home_improvement_display_on_website,4720,21.78 inches,13.27,True,23.34,9.04,1.03,4.41
320,Master Lock,175LH,175LH,True,B00295V0NK,home_improvement_display_on_website,25245,10.71 inches,13.86,True,21.65,8.79,-1.0,-4.62
321,Master Lock,175LHSS,175LHSS,True,B07WJB6ZQ4,home_improvement_display_on_website,910347,,16.11,True,269.69,no offers,no offers,no offers
322,Master Lock,176KALH,M1XKADCCSEN,False,B000WEPG2Q,home_improvement_display_on_website,35804,32.4 inches,15.68,True,7.0,5.52,-14.2,-202.86
323,Master Lock,176KAW7RSV,6271KA-2,False,B01MCU4R35,home_improvement_display_on_website,26356,25.83 inches,17.87,True,56.22,15.42,22.93,40.79
324,Master Lock,176LH,176LH,True,B000Z34VGQ,home_improvement_display_on_website,1176026,8.91 inches,15.6,True,41.4,12.26,13.54,32.71
325,Master Lock,178BLK,178BLK,True,B001AYEOWA,home_improvement_display_on_website,1215917,6.93 inches,8.12,False,no offers,no offers,no offers,no offers
326,Master Lock,178D,178D,True,B071NW1N2M,home_improvement_display_on_website,493264,76.18 inches,8.81,True,70.13,18.12,43.2,61.6
327,Master Lock,178GRY,178D,False,B071NW1N2M,home_improvement_display_on_website,493264,76.18 inches,8.12,True,70.13,18.12,43.89,62.58
328,Master Lock,179LH,179LH,True,B08D6TBMVS,home_improvement_display_on_website,1834644,,6.92,True,244.4,no offers,no offers,no offers
329,Master Lock,1803BLK,413666,False,B00004SQLI,home_improvement_display_on_website,144765,21.71 inches,4.89,False,8.74,5.62,-1.77,-20.25
330,Master Lock,1803BLU,A1106BLU,False,B009MD5TCU,home_improvement_display_on_website,2254905,,4.89,True,24.0,no offers,no offers,no offers
331,Master Lock,1803D,1803D,True,B00004Y8BU,No Rank,No Rank,30.1 inches,3.43,True,9.99,5.59,0.97,9.71
332,Master Lock,1803DLF,1803DLF,True,B00004Y8BV,home_improvement_display_on_website,38519,17.6 inches,4.4,True,10.66,6.98,-0.72,-6.75
333,Master Lock,1803GRN,3D,False,B00004SQKO,home_improvement_display_on_website,5673,17.57 inches,4.89,True,9.18,5.69,-1.4,-15.25
334,Master Lock,1803LHBLK,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,78944,,6.41,False,no offers,no offers,no offers,no offers
335,Master Lock,1803LHBLU,1803LHBLU,True,B079GFXJVR,No Rank,No Rank,,6.41,True,21.09,11.05,3.63,17.21
336,Master Lock,1803LHGRN,3D,False,B00004SQKO,home_improvement_display_on_website,5673,17.57 inches,6.41,True,9.18,5.69,-2.92,-31.81
337,Master Lock,1803LHRED,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,78944,,6.41,False,no offers,no offers,no offers,no offers
